Timestamp(ms),Current(uA),D0-D7
142650,11818.567,00000000
142660,11729.983,00000000
142670,11791.818,00000000
142680,11708.308,00000000
142690,11736.616,00000000
142700,11672.506,00000000
142710,11603.658,00000000
142720,11544.725,00000000
142730,12356.134,00000000
142740,11770.415,00000000
142750,11738.446,00000000
142760,11544.164,00000000
142770,11493.150,00000000
142780,11360.742,00000000
142790,10980.598,00000000
142800,10943.260,00000000
142810,11048.987,00000000
142820,10889.958,00000000
142830,10744.526,00000000
142840,11608.193,00000000
142850,11241.438,00000000
142860,11005.840,00000000
142870,10884.860,00000000
142880,10987.322,00000000
142890,10898.310,00000000
142900,10861.201,00000000
142910,10846.859,00000000
142920,10817.490,00000000
142930,10820.129,00000000
142940,10641.210,00000000
142950,11136.902,00000000
142960,10875.035,00000000
142970,10788.299,00000000
142980,10764.775,00000000
142990,10666.696,00000000
143000,10702.297,00000000
143010,10657.546,00000000
143020,10566.404,00000000
143030,10467.438,00000000
143040,10545.299,00000000
143050,10514.294,00000000
143060,10857.876,00000000
143070,10789.633,00000000
143080,10649.535,00000000
143090,10508.132,00000000
143100,10176.187,00000000
143110,10132.266,00000000
143120,10262.847,00000000
143130,10291.834,00000000
143140,10504.025,00000000
143150,10259.703,00000000
143160,10962.563,00000000
143170,10570.590,00000000
143180,10478.656,00000000
143190,10300.243,00000000
143200,10178.158,00000000
143210,10269.578,00000000
143220,10365.476,00000000
143230,10320.272,00000000
143240,10525.853,00000000
143250,10551.970,00000000
143260,10757.914,00000000
143270,11305.805,00000000
143280,10994.135,00000000
143290,11021.569,00000000
143300,10796.271,00000000
143310,10808.879,00000000
143320,10776.612,00000000
143330,10742.620,00000000
143340,10809.051,00000000
143350,10806.195,00000000
143360,10932.607,00000000
143370,11423.889,00000000
143380,11169.050,00000000
143390,11242.054,00000000
143400,11218.646,00000000
143410,11356.223,00000000
143420,11258.284,00000000
143430,11219.458,00000000
143440,11231.614,00000000
143450,11117.844,00000000
143460,10973.837,00000000
143470,11734.803,00000000
143480,11186.322,00000000
143490,11068.999,00000000
143500,10826.945,00000000
143510,10836.960,00000000
143520,10657.654,00000000
143530,10685.683,00000000
143540,10794.254,00000000
143550,11133.799,00000000
143560,11247.035,00000000
143570,11182.506,00000000
143580,11655.362,00000000
143590,11262.759,00000000
143600,11116.839,00000000
143610,11206.092,00000000
143620,11278.157,00000000
143630,11239.516,00000000
143640,11251.312,00000000
143650,11257.416,00000000
143660,11258.928,00000000
143670,11335.667,00000000
143680,11487.771,00000000
143690,11887.388,00000000
143700,11744.760,00000000
143710,11762.549,00000000
143720,11745.798,00000000
143730,11803.981,00000000
143740,11824.538,00000000
143750,11883.978,00000000
143760,11935.721,00000000
143770,12043.278,00000000
143780,11925.445,00000000
143790,12642.940,00000000
143800,12142.222,00000000
143810,12292.217,00000000
143820,12263.804,00000000
143830,12140.513,00000000
143840,12107.558,00000000
143850,12457.832,00000000
143860,12672.425,00000000
143870,12545.267,00000000
143880,12588.702,00000000
143890,12606.347,00000000
143900,13199.627,00000000
143910,12781.039,00000000
143920,12644.551,00000000
143930,12501.137,00000000
143940,12475.047,00000000
143950,12378.457,00000000
143960,12348.445,00000000
143970,12295.568,00000000
143980,12249.965,00000000
143990,12308.644,00000000
144000,12300.471,00000000
144010,13078.551,00000000
144020,12724.234,00000000
144030,12521.441,00000000
144040,12425.488,00000000
144050,12423.205,00000000
144060,12517.270,00000000
144070,12471.860,00000000
144080,12461.039,00000000
144090,12506.684,00000000
144100,12372.315,00000000
144110,13095.343,00000000
144120,12544.770,00000000
144130,12396.336,00000000
144140,12287.348,00000000
144150,12306.634,00000000
144160,12609.863,00000000
144170,12502.073,00000000
144180,12591.947,00000000
144190,12566.123,00000000
144200,12589.605,00000000
144210,13396.406,00000000
144220,13042.343,00000000
144230,13050.518,00000000
144240,12907.747,00000000
144250,12843.693,00000000
144260,12838.413,00000000
144270,13017.156,00000000
144280,12994.120,00000000
144290,13023.004,00000000
144300,13122.577,00000000
144310,14106.643,00000000
144320,13834.041,00000000
144330,13686.495,00000000
144340,13616.781,00000000
144350,13580.827,00000000
144360,13520.174,00000000
144370,13577.830,00000000
144380,13469.609,00000000
144390,13513.560,00000000
144400,13521.909,00000000
144410,13550.467,00000000
144420,13973.970,00000000
144430,13677.473,00000000
144440,13545.515,00000000
144450,13422.926,00000000
144460,13512.934,00000000
144470,13640.031,00000000
144480,13689.805,00000000
144490,13716.589,00000000
144500,13700.934,00000000
144510,13730.473,00000000
144520,13723.521,00000000
144530,14055.383,00000000
144540,13817.858,00000000
144550,13701.724,00000000
144560,13720.952,00000000
144570,13756.251,00000000
144580,13660.782,00000000
144590,13727.796,00000000
144600,13710.864,00000000
144610,13707.705,00000000
144620,13962.983,00000000
144630,14504.660,00000000
144640,14196.658,00000000
144650,14161.711,00000000
144660,14179.751,00000000
144670,14108.185,00000000
144680,14111.038,00000000
144690,14165.720,00000000
144700,14159.473,00000000
144710,14164.522,00000000
144720,14119.333,00000000
144730,14794.748,00000000
144740,14371.678,00000000
144750,14255.693,00000000
144760,14181.261,00000000
144770,13922.715,00000000
144780,13743.646,00000000
144790,13719.914,00000000
144800,13600.116,00000000
144810,13592.580,00000000
144820,13491.303,00000000
144830,14141.345,00000000
144840,13722.516,00000000
144850,13615.932,00000000
144860,13616.370,00000000
144870,13684.488,00000000
144880,13666.712,00000000
144890,13817.998,00000000
144900,13893.683,00000000
144910,13930.327,00000000
144920,13632.902,00000000
144930,13544.244,00000000
144940,13986.919,00000000
144950,13839.854,00000000
144960,13772.352,00000000
144970,13639.984,00000000
144980,13623.226,00000000
144990,13599.782,00000000
145000,13602.096,00000000
145010,13587.351,00000000
145020,13588.582,00000000
145030,13608.015,00000000
145040,13881.869,00000000
145050,13620.341,00000000
145060,13604.250,00000000
145070,13509.127,00000000
145080,13364.627,00000000
145090,13304.138,00000000
145100,13265.997,00000000
145110,13280.095,00000000
145120,13338.875,00000000
145130,13196.089,00000000
145140,13208.509,00000000
145150,13736.383,00000000
145160,13371.381,00000000
145170,13257.928,00000000
145180,13092.390,00000000
145190,13127.912,00000000
145200,13113.331,00000000
145210,13091.949,00000000
145220,12993.001,00000000
145230,12822.042,00000000
145240,12851.998,00000000
145250,13367.836,00000000
145260,12955.016,00000000
145270,12745.789,00000000
145280,12613.074,00000000
145290,12639.436,00000000
145300,12599.005,00000000
145310,12672.390,00000000
145320,12554.464,00000000
145330,12500.643,00000000
145340,12517.241,00000000
145350,12952.337,00000000
145360,12698.720,00000000
145370,12549.832,00000000
145380,12224.090,00000000
145390,12131.580,00000000
145400,12028.777,00000000
145410,11932.884,00000000
145420,12000.643,00000000
145430,11906.107,00000000
145440,11899.247,00000000
145450,11772.152,00000000
145460,12193.364,00000000
145470,11848.131,00000000
145480,11848.947,00000000
145490,11748.781,00000000
145500,11740.603,00000000
145510,11852.486,00000000
145520,11900.675,00000000
145530,11773.807,00000000
145540,11678.688,00000000
145550,11624.137,00000000
145560,12063.031,00000000
145570,11885.337,00000000
145580,11790.811,00000000
145590,11754.680,00000000
145600,11703.513,00000000
145610,11683.964,00000000
145620,11709.217,00000000
145630,11823.845,00000000
145640,11892.604,00000000
145650,11960.801,00000000
145660,12309.124,00000000
145670,12150.289,00000000
145680,11664.311,00000000
145690,11585.213,00000000
145700,11403.670,00000000
145710,11460.597,00000000
145720,11508.173,00000000
145730,11576.527,00000000
145740,11567.225,00000000
145750,11525.988,00000000
145760,11602.678,00000000
145770,12006.483,00000000
145780,11760.913,00000000
145790,11640.884,00000000
145800,11514.396,00000000
145810,11696.729,00000000
145820,11711.178,00000000
145830,11442.789,00000000
145840,11143.743,00000000
145850,11267.956,00000000
145860,11350.894,00000000
145870,11947.651,00000000
145880,11440.777,00000000
145890,11273.944,00000000
145900,11228.851,00000000
145910,11072.362,00000000
145920,11158.640,00000000
145930,11265.241,00000000
145940,11319.127,00000000
145950,11330.001,00000000
145960,11406.817,00000000
145970,11443.879,00000000
145980,11453.232,00000000
145990,11084.888,00000000
146000,11053.678,00000000
146010,11098.910,00000000
146020,11015.206,00000000
146030,10993.848,00000000
146040,10980.403,00000000
146050,10702.337,00000000
146060,10747.932,00000000
146070,10545.065,00000000
146080,11397.212,00000000
146090,10965.713,00000000
146100,10550.104,00000000
146110,10550.117,00000000
146120,10448.989,00000000
146130,10478.873,00000000
146140,10269.328,00000000
146150,10314.133,00000000
146160,10371.770,00000000
146170,10249.621,00000000
146180,10262.872,00000000
146190,10667.213,00000000
146200,10507.397,00000000
146210,10343.631,00000000
146220,10360.396,00000000
146230,10392.550,00000000
146240,10482.626,00000000
146250,10320.729,00000000
146260,10421.490,00000000
146270,10474.918,00000000
146280,10339.835,00000000
146290,11104.326,00000000
146300,10999.924,00000000
146310,10899.738,00000000
146320,10678.009,00000000
146330,10782.753,00000000
146340,10628.875,00000000
146350,10735.648,00000000
146360,10636.673,00000000
146370,10627.941,00000000
146380,10444.668,00000000
146390,10533.486,00000000
146400,11182.133,00000000
146410,10945.295,00000000
146420,10728.094,00000000
146430,10764.395,00000000
146440,10960.671,00000000
146450,11208.338,00000000
146460,11133.316,00000000
146470,11180.510,00000000
146480,11129.082,00000000
146490,11315.364,00000000
146500,11285.413,00000000
146510,11616.851,00000000
146520,11316.249,00000000
146530,11322.141,00000000
146540,11250.843,00000000
146550,11238.136,00000000
146560,11301.385,00000000
146570,11329.065,00000000
146580,11283.719,00000000
146590,11583.809,00000000
146600,11817.264,00000000
146610,12182.648,00000000
146620,11782.805,00000000
146630,11755.866,00000000
146640,11717.799,00000000
146650,11637.938,00000000
146660,11608.500,00000000
146670,11599.725,00000000
146680,11565.282,00000000
146690,11546.570,00000000
146700,11592.955,00000000
146710,12292.215,00000000
146720,11614.208,00000000
146730,11432.171,00000000
146740,11401.706,00000000
146750,11670.063,00000000
146760,11627.870,00000000
146770,11603.522,00000000
146780,11523.878,00000000
146790,11342.716,00000000
146800,11337.747,00000000
146810,11438.834,00000000
146820,12340.543,00000000
146830,11773.172,00000000
146840,11475.692,00000000
146850,11444.016,00000000
146860,11525.703,00000000
146870,11451.783,00000000
146880,11629.083,00000000
146890,11715.944,00000000
146900,11849.293,00000000
146910,11919.998,00000000
146920,11986.511,00000000
146930,12457.533,00000000
146940,12256.378,00000000
146950,12229.750,00000000
146960,12190.533,00000000
146970,12307.690,00000000
146980,12220.701,00000000
146990,12266.050,00000000
147000,12329.882,00000000
147010,12378.229,00000000
147020,12384.469,00000000
147030,12455.344,00000000
147040,12942.880,00000000
147050,12952.985,00000000
147060,12971.964,00000000
147070,12924.760,00000000
147080,12929.153,00000000
147090,12874.551,00000000
147100,12846.214,00000000
147110,12896.745,00000000
147120,12916.418,00000000
147130,12792.956,00000000
147140,13656.815,00000000
147150,13094.765,00000000
147160,12770.970,00000000
147170,12792.588,00000000
147180,12721.760,00000000
147190,12704.061,00000000
147200,12660.227,00000000
147210,12820.448,00000000
147220,12748.177,00000000
147230,12787.157,00000000
147240,13635.854,00000000
147250,13136.210,00000000
147260,12858.119,00000000
147270,12793.335,00000000
147280,12713.091,00000000
147290,12759.106,00000000
147300,12732.910,00000000
147310,12773.351,00000000
147320,12775.067,00000000
147330,12709.224,00000000
147340,12721.099,00000000
147350,13225.048,00000000
147360,13175.633,00000000
147370,13152.757,00000000
147380,13015.245,00000000
147390,13141.406,00000000
147400,13070.946,00000000
147410,13107.836,00000000
147420,13066.124,00000000
147430,13066.873,00000000
147440,13147.035,00000000
147450,13436.545,00000000
147460,13650.133,00000000
147470,13454.696,00000000
147480,13280.054,00000000
147490,13349.259,00000000
147500,13360.257,00000000
147510,13638.730,00000000
147520,13825.604,00000000
147530,13849.503,00000000
147540,13899.120,00000000
147550,13874.366,00000000
147560,14230.811,00000000
147570,14047.260,00000000
147580,13992.959,00000000
147590,13931.756,00000000
147600,13862.275,00000000
147610,13823.703,00000000
147620,13850.362,00000000
147630,13807.620,00000000
147640,13803.751,00000000
147650,13826.045,00000000
147660,14342.489,00000000
147670,14236.482,00000000
147680,14102.407,00000000
147690,14170.378,00000000
147700,14093.171,00000000
147710,14128.699,00000000
147720,14108.770,00000000
147730,14134.784,00000000
147740,14141.364,00000000
147750,14171.214,00000000
147760,14111.823,00000000
147770,14500.266,00000000
147780,14261.145,00000000
147790,14167.954,00000000
147800,14100.297,00000000
147810,14122.973,00000000
147820,13869.536,00000000
147830,13793.463,00000000
147840,13731.508,00000000
147850,13744.565,00000000
147860,13710.459,00000000
147870,14233.188,00000000
147880,13917.864,00000000
147890,13872.850,00000000
147900,13745.271,00000000
147910,13718.775,00000000
147920,13676.792,00000000
147930,13652.794,00000000
147940,13644.729,00000000
147950,13697.114,00000000
147960,13717.615,00000000
147970,14012.290,00000000
147980,13528.269,00000000
147990,13254.631,00000000
148000,13193.507,00000000
148010,13162.452,00000000
148020,13236.461,00000000
148030,13109.424,00000000
148040,13067.897,00000000
148050,13040.656,00000000
148060,13048.781,00000000
148070,13002.488,00000000
148080,13436.372,00000000
148090,13139.375,00000000
148100,13139.027,00000000
148110,13117.815,00000000
148120,12798.291,00000000
148130,12844.929,00000000
148140,12724.985,00000000
148150,12801.650,00000000
148160,12784.471,00000000
148170,12861.512,00000000
148180,13541.923,00000000
148190,13224.357,00000000
148200,13010.091,00000000
148210,13072.741,00000000
148220,13043.143,00000000
148230,12982.811,00000000
148240,13106.537,00000000
148250,13135.077,00000000
148260,13152.772,00000000
148270,12899.401,00000000
148280,12837.224,00000000
148290,13492.254,00000000
148300,13050.590,00000000
148310,13002.411,00000000
148320,12855.018,00000000
148330,12887.669,00000000
148340,12921.248,00000000
148350,12988.047,00000000
148360,12990.683,00000000
148370,13026.278,00000000
148380,13056.918,00000000
148390,13704.745,00000000
148400,13314.333,00000000
148410,13113.936,00000000
148420,12810.537,00000000
148430,12770.757,00000000
148440,12692.217,00000000
148450,12662.242,00000000
148460,12629.808,00000000
148470,12576.582,00000000
148480,12553.641,00000000
148490,12610.563,00000000
148500,12735.786,00000000
148510,12555.604,00000000
148520,12462.520,00000000
148530,12486.955,00000000
148540,12446.539,00000000
148550,12423.417,00000000
148560,12211.201,00000000
148570,12284.755,00000000
148580,12014.257,00000000
148590,12049.194,00000000
148600,12213.356,00000000
148610,12075.903,00000000
148620,11980.889,00000000
148630,11793.289,00000000
148640,11737.589,00000000
148650,11783.850,00000000
148660,11701.704,00000000
148670,11659.511,00000000
148680,11673.470,00000000
148690,11668.405,00000000
148700,12124.302,00000000
148710,11734.192,00000000
148720,11610.063,00000000
148730,11391.297,00000000
148740,11226.394,00000000
148750,11189.248,00000000
148760,11093.401,00000000
148770,11194.844,00000000
148780,11151.888,00000000
148790,11229.914,00000000
148800,11229.293,00000000
148810,11550.692,00000000
148820,11267.256,00000000
148830,11191.719,00000000
148840,11182.622,00000000
148850,11143.793,00000000
148860,11219.817,00000000
148870,11191.652,00000000
148880,11015.406,00000000
148890,11057.087,00000000
148900,11113.348,00000000
148910,12008.573,00000000
148920,11350.592,00000000
148930,11056.076,00000000
148940,10981.396,00000000
148950,10943.782,00000000
148960,10883.299,00000000
148970,10955.225,00000000
148980,11104.945,00000000
148990,11095.518,00000000
149000,11065.582,00000000
149010,11117.834,00000000
149020,11894.874,00000000
149030,11142.436,00000000
149040,10818.395,00000000
149050,10759.971,00000000
149060,10705.620,00000000
149070,10586.454,00000000
149080,10813.530,00000000
149090,10601.795,00000000
149100,10672.028,00000000
149110,10828.760,00000000
149120,10923.088,00000000
149130,11140.281,00000000
149140,10921.877,00000000
149150,10969.241,00000000
149160,10852.682,00000000
149170,10807.426,00000000
149180,10436.896,00000000
149190,10466.361,00000000
149200,10483.560,00000000
149210,10365.216,00000000
149220,10418.886,00000000
149230,10870.678,00000000
149240,10421.608,00000000
149250,10544.364,00000000
149260,10384.017,00000000
149270,10269.862,00000000
149280,10258.021,00000000
149290,10297.438,00000000
149300,10354.624,00000000
149310,10331.690,00000000
149320,10141.140,00000000
149330,11290.949,00000000
149340,11102.038,00000000
149350,11007.925,00000000
149360,10944.151,00000000
149370,10982.234,00000000
149380,11003.531,00000000
149390,10814.287,00000000
149400,10804.156,00000000
149410,10731.384,00000000
149420,10623.014,00000000
149430,10481.107,00000000
149440,10784.152,00000000
149450,10695.650,00000000
149460,10577.377,00000000
149470,10566.769,00000000
149480,10526.251,00000000
149490,10707.802,00000000
149500,10834.989,00000000
149510,10962.905,00000000
149520,10904.992,00000000
149530,11064.261,00000000
149540,11451.899,00000000
149550,11061.611,00000000
149560,10999.537,00000000
149570,11038.594,00000000
149580,10982.681,00000000
149590,10878.247,00000000
149600,10924.371,00000000
149610,11034.916,00000000
149620,10846.000,00000000
149630,10924.241,00000000
149640,11352.854,00000000
149650,11710.374,00000000
149660,11558.239,00000000
149670,11418.384,00000000
149680,11350.412,00000000
149690,11393.665,00000000
149700,11377.743,00000000
149710,11556.862,00000000
149720,11459.559,00000000
149730,11435.779,00000000
149740,11646.307,00000000
149750,12235.102,00000000
149760,11881.523,00000000
149770,11703.129,00000000
149780,11665.489,00000000
149790,12067.702,00000000
149800,12114.760,00000000
149810,12100.865,00000000
149820,12329.187,00000000
149830,12218.032,00000000
149840,12293.689,00000000
149850,12286.478,00000000
149860,12718.024,00000000
149870,12401.198,00000000
149880,12269.939,00000000
149890,12074.859,00000000
149900,12063.987,00000000
149910,12135.136,00000000
149920,12043.049,00000000
149930,11988.765,00000000
149940,12055.670,00000000
149950,12122.854,00000000
149960,12192.058,00000000
149970,12652.567,00000000
149980,12370.835,00000000
149990,12120.533,00000000
150000,12178.737,00000000
150010,12176.950,00000000
150020,12016.054,00000000
150030,11988.869,00000000
150040,11903.702,00000000
150050,11832.358,00000000
150060,11860.665,00000000
150070,12256.801,00000000
150080,11819.283,00000000
150090,11842.209,00000000
150100,12039.810,00000000
150110,12066.319,00000000
150120,12140.283,00000000
150130,12155.575,00000000
150140,12149.626,00000000
150150,12142.707,00000000
150160,12335.058,00000000
150170,13245.226,00000000
150180,12788.148,00000000
150190,12682.796,00000000
150200,12554.072,00000000
150210,12439.360,00000000
150220,12483.663,00000000
150230,12442.735,00000000
150240,12674.313,00000000
150250,13009.479,00000000
150260,13245.338,00000000
150270,13293.916,00000000
150280,13880.099,00000000
150290,13570.918,00000000
150300,13463.426,00000000
150310,13366.391,00000000
150320,13301.090,00000000
150330,13315.053,00000000
150340,13333.596,00000000
150350,13301.666,00000000
150360,13313.635,00000000
150370,13285.865,00000000
150380,13302.307,00000000
150390,13973.946,00000000
150400,13494.939,00000000
150410,13534.286,00000000
150420,13579.631,00000000
150430,13523.482,00000000
150440,13582.481,00000000
150450,13453.774,00000000
150460,13441.440,00000000
150470,13392.749,00000000
150480,13347.822,00000000
150490,13438.585,00000000
150500,13780.705,00000000
150510,13458.920,00000000
150520,13370.773,00000000
150530,13333.853,00000000
150540,13357.828,00000000
150550,13240.337,00000000
150560,13483.700,00000000
150570,13604.486,00000000
150580,13681.958,00000000
150590,13743.303,00000000
150600,13946.308,00000000
150610,13662.007,00000000
150620,13604.488,00000000
150630,13571.033,00000000
150640,13575.448,00000000
150650,13620.138,00000000
150660,13595.577,00000000
150670,13571.002,00000000
150680,13529.945,00000000
150690,13553.321,00000000
150700,14076.761,00000000
150710,14099.986,00000000
150720,14096.937,00000000
150730,14073.879,00000000
150740,14146.077,00000000
150750,14116.511,00000000
150760,14134.613,00000000
150770,14143.783,00000000
150780,14117.296,00000000
150790,14133.717,00000000
150800,14139.497,00000000
150810,14943.250,00000000
150820,14416.907,00000000
150830,14215.860,00000000
150840,14151.448,00000000
150850,14144.285,00000000
150860,14086.497,00000000
150870,13935.619,00000000
150880,13983.155,00000000
150890,13830.338,00000000
150900,13898.907,00000000
150910,13989.344,00000000
150920,14134.531,00000000
150930,13929.456,00000000
150940,13924.856,00000000
150950,13840.090,00000000
150960,13869.916,00000000
150970,13881.852,00000000
150980,13874.182,00000000
150990,13864.022,00000000
151000,13820.229,00000000
151010,13862.212,00000000
151020,13919.453,00000000
151030,13659.660,00000000
151040,13617.836,00000000
151050,13582.834,00000000
151060,13504.010,00000000
151070,13537.854,00000000
151080,13525.368,00000000
151090,13436.443,00000000
151100,13470.442,00000000
151110,13487.870,00000000
151120,14021.635,00000000
151130,13686.769,00000000
151140,13479.421,00000000
151150,13477.054,00000000
151160,13386.188,00000000
151170,13182.734,00000000
151180,13153.521,00000000
151190,13174.817,00000000
151200,13065.984,00000000
151210,13112.021,00000000
151220,12991.295,00000000
151230,13598.149,00000000
151240,13192.786,00000000
151250,12966.260,00000000
151260,12982.284,00000000
151270,12994.511,00000000
151280,12996.762,00000000
151290,12952.756,00000000
151300,12878.222,00000000
151310,12778.259,00000000
151320,12671.837,00000000
151330,13033.065,00000000
151340,12726.710,00000000
151350,12482.886,00000000
151360,12413.852,00000000
151370,12415.918,00000000
151380,12259.894,00000000
151390,12269.117,00000000
151400,12293.133,00000000
151410,12243.348,00000000
151420,12283.033,00000000
151430,12185.865,00000000
151440,12551.308,00000000
151450,12316.388,00000000
151460,12261.668,00000000
151470,12096.903,00000000
151480,11920.728,00000000
151490,11825.118,00000000
151500,11930.723,00000000
151510,11821.451,00000000
151520,11956.723,00000000
151530,11918.955,00000000
151540,12536.935,00000000
151550,12258.605,00000000
151560,12224.468,00000000
151570,12090.305,00000000
151580,12087.207,00000000
151590,12119.695,00000000
151600,12109.873,00000000
151610,12175.253,00000000
151620,11930.484,00000000
151630,11846.401,00000000
151640,12031.425,00000000
151650,12428.675,00000000
151660,12119.511,00000000
151670,11955.846,00000000
151680,11967.254,00000000
151690,11893.383,00000000
151700,11926.315,00000000
151710,11972.010,00000000
151720,11931.727,00000000
151730,12072.063,00000000
151740,12104.515,00000000
151750,12405.965,00000000
151760,12307.666,00000000
151770,11807.963,00000000
151780,11705.164,00000000
151790,11720.431,00000000
151800,11736.392,00000000
151810,11707.207,00000000
151820,11773.354,00000000
151830,11781.014,00000000
151840,11737.623,00000000
151850,11759.607,00000000
151860,12507.730,00000000
151870,12067.421,00000000
151880,11951.433,00000000
151890,11892.556,00000000
151900,11949.739,00000000
151910,11934.581,00000000
151920,11674.276,00000000
151930,11485.980,00000000
151940,11429.921,00000000
151950,11381.525,00000000
151960,11484.592,00000000
151970,12065.768,00000000
151980,11538.916,00000000
151990,11309.138,00000000
152000,11303.020,00000000
152010,11217.298,00000000
152020,11163.602,00000000
152030,11158.302,00000000
152040,11186.657,00000000
152050,10892.528,00000000
152060,10929.567,00000000
152070,11346.775,00000000
152080,10997.227,00000000
152090,10739.148,00000000
152100,10670.585,00000000
152110,10592.570,00000000
152120,10621.979,00000000
152130,10533.834,00000000
152140,10559.201,00000000
152150,10582.828,00000000
152160,10693.110,00000000
152170,10688.895,00000000
152180,11145.476,00000000
152190,10954.810,00000000
152200,10803.202,00000000
152210,10635.447,00000000
152220,10522.608,00000000
152230,10354.906,00000000
152240,10393.548,00000000
152250,10425.292,00000000
152260,10427.721,00000000
152270,10356.341,00000000
152280,10662.387,00000000
152290,10497.251,00000000
152300,10438.479,00000000
152310,10388.746,00000000
152320,10311.219,00000000
152330,10275.702,00000000
152340,10435.552,00000000
152350,10376.579,00000000
152360,10399.622,00000000
152370,10343.120,00000000
152380,11137.719,00000000
152390,10871.653,00000000
152400,10799.557,00000000
152410,10672.039,00000000
152420,10777.189,00000000
152430,10770.619,00000000
152440,10612.328,00000000
152450,10582.498,00000000
152460,10899.472,00000000
152470,10860.343,00000000
152480,10689.802,00000000
152490,11399.890,00000000
152500,10963.110,00000000
152510,10910.941,00000000
152520,10867.651,00000000
152530,11119.556,00000000
152540,11305.699,00000000
152550,11287.679,00000000
152560,11296.673,00000000
152570,11240.696,00000000
152580,11236.448,00000000
152590,11315.004,00000000
152600,11890.571,00000000
152610,11485.525,00000000
152620,11541.949,00000000
152630,11417.617,00000000
152640,11429.251,00000000
152650,11384.924,00000000
152660,11466.135,00000000
152670,11401.816,00000000
152680,11271.799,00000000
152690,11382.391,00000000
152700,11987.113,00000000
152710,11587.264,00000000
152720,11352.233,00000000
152730,11374.807,00000000
152740,11378.454,00000000
152750,11331.007,00000000
152760,11107.637,00000000
152770,11189.306,00000000
152780,11144.388,00000000
152790,10973.499,00000000
152800,11058.059,00000000
152810,11648.601,00000000
152820,11295.622,00000000
152830,11102.372,00000000
152840,11440.397,00000000
152850,11402.315,00000000
152860,11480.256,00000000
152870,11443.392,00000000
152880,11547.843,00000000
152890,11540.068,00000000
152900,11658.477,00000000
152910,11676.604,00000000
152920,12130.975,00000000
152930,11881.430,00000000
152940,11772.226,00000000
152950,11822.655,00000000
152960,11881.809,00000000
152970,11709.236,00000000
152980,11676.430,00000000
152990,12107.066,00000000
153000,12194.427,00000000
153010,12279.809,00000000
153020,12961.650,00000000
153030,12626.463,00000000
153040,12625.488,00000000
153050,12578.927,00000000
153060,12599.052,00000000
153070,12697.949,00000000
153080,12632.446,00000000
153090,12673.681,00000000
153100,12645.235,00000000
153110,12594.381,00000000
153120,13114.830,00000000
153130,12718.372,00000000
153140,12721.361,00000000
153150,12764.427,00000000
153160,12802.344,00000000
153170,12793.361,00000000
153180,12746.587,00000000
153190,12783.762,00000000
153200,12767.979,00000000
153210,12591.098,00000000
153220,12680.835,00000000
153230,12850.460,00000000
153240,12687.677,00000000
153250,12613.713,00000000
153260,12565.422,00000000
153270,12614.680,00000000
153280,12563.971,00000000
153290,12540.532,00000000
153300,12655.018,00000000
153310,12656.876,00000000
153320,12761.034,00000000
153330,13355.965,00000000
153340,12983.841,00000000
153350,12801.400,00000000
153360,12798.787,00000000
153370,12689.749,00000000
153380,12644.957,00000000
153390,12593.716,00000000
153400,12510.918,00000000
153410,12529.028,00000000
153420,12590.272,00000000
153430,12638.094,00000000
153440,13201.985,00000000
153450,13189.388,00000000
153460,13184.934,00000000
153470,13272.659,00000000
153480,13263.192,00000000
153490,13407.630,00000000
153500,13389.101,00000000
153510,13405.852,00000000
153520,13546.669,00000000
153530,13547.716,00000000
153540,13581.632,00000000
153550,13884.501,00000000
153560,13734.404,00000000
153570,13690.868,00000000
153580,13644.083,00000000
153590,13613.854,00000000
153600,13667.238,00000000
153610,13694.037,00000000
153620,13762.641,00000000
153630,13743.871,00000000
153640,13873.503,00000000
153650,14485.767,00000000
153660,14109.174,00000000
153670,13904.961,00000000
153680,13746.300,00000000
153690,13774.891,00000000
153700,13766.813,00000000
153710,13820.519,00000000
153720,13792.743,00000000
153730,13736.936,00000000
153740,13758.166,00000000
153750,13707.706,00000000
153760,14587.066,00000000
153770,14315.174,00000000
153780,14147.210,00000000
153790,14169.678,00000000
153800,14171.057,00000000
153810,14091.399,00000000
153820,14172.415,00000000
153830,14086.313,00000000
153840,14129.102,00000000
153850,14106.586,00000000
153860,14098.366,00000000
153870,14627.367,00000000
153880,14309.403,00000000
153890,14211.489,00000000
153900,14151.423,00000000
153910,13878.828,00000000
153920,13727.929,00000000
153930,13712.649,00000000
153940,13690.482,00000000
153950,13616.473,00000000
153960,13700.498,00000000
153970,14353.565,00000000
153980,13963.869,00000000
153990,13707.243,00000000
154000,13674.310,00000000
154010,13738.760,00000000
154020,13634.987,00000000
154030,13619.350,00000000
154040,13513.479,00000000
154050,13479.159,00000000
154060,13186.891,00000000
154070,13162.069,00000000
154080,13456.892,00000000
154090,13201.754,00000000
154100,13077.246,00000000
154110,13034.836,00000000
154120,13085.374,00000000
154130,13173.622,00000000
154140,13220.360,00000000
154150,13234.563,00000000
154160,13276.367,00000000
154170,13395.356,00000000
154180,13806.949,00000000
154190,13586.783,00000000
154200,13588.813,00000000
154210,13265.322,00000000
154220,13200.938,00000000
154230,13058.135,00000000
154240,13174.571,00000000
154250,13181.229,00000000
154260,13222.766,00000000
154270,13253.569,00000000
154280,13643.423,00000000
